path	kind	type	sentence	basis
plugin/ACTS.md	unbound	AMBIGUOUS	**Construction (1).** Make the search's output a field of the brief and let the render step run the 	'it': 12 candidate antecedents in the preceding 2 sentences: D, D01, Make, a
plugin/ACTS.md	unbound	AMBIGUOUS	**Search before inventing, and read what the search returns.** Prior art that exists and was not fou	'it': 12 candidate antecedents in the preceding 2 sentences: Make, Prior, hand, inject
plugin/ACTS.md	unbound	AMBIGUOUS	**Search before inventing, and read what the search returns.** Prior art that exists and was not fou	'same': 10 candidate antecedents in the preceding 2 sentences: Make, Prior, hand, inject
plugin/ACTS.md	unbound	AMBIGUOUS	No point covers the decision itself — the write can still fire `U12`, `U13` or `U19` on its way in —	'it': 16 candidate antecedents in the preceding 2 sentences: U, U12, U13, U19
plugin/ACTS.md	unbound	AMBIGUOUS	No point covers the decision itself — the write can still fire `U12`, `U13` or `U19` on its way in —	'its': 14 candidate antecedents in the preceding 2 sentences: U, U12, U13, U19
plugin/ACTS.md	unbound	AMBIGUOUS	Collapse them, and there is one implementation to cover instead of two.	'them': 4 candidate antecedents in the preceding 2 sentences: Two, path, place, thing
plugin/ACTS.md	unbound	AMBIGUOUS	**A waiver is default-dead or it is nothing.** It carries the condition that excused it and a date; 	'it': 6 candidate antecedents in the preceding 2 sentences: Two, cover, default-dead, path
plugin/ACTS.md	ungrounded	ASSUMPTION	The twenty-four points in [POINTS.md](POINTS.md) are exact moments named by the plugin's admitted cl	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	The other three — `compact`, `probe` and `research` — come from the directive set that register feed	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	Construction numbers refer to [SKILL.md](SKILL.md).	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	Points `C03-verify-what-returns`, `C08-check-can-fail` and `U25` cover parts of this: read what retu	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**Construction (1).** Have the report format carry its own provenance: the command, the input sha, t	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**Construction (2).** This one the hooks now build for you, and where they cannot they say so.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	A bare `/compact` is a cut asked for with no preserve list, so `UserPromptSubmit` supplies the vendo	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**Construction (5).** Freeze the bar the result has to clear *before* spending; then start with the 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**The moment.** The context is about to be cut — at a threshold nobody chose to cross, or because so	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	`PreCompact` fires closer to the cut and is explicitly non-affecting: its stdout reaches the debug l	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	`UserPromptSubmit` is the earlier event and the only one with reach.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**Construction (4).** Supply the preserve list from the tool rather than from whoever is present to 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	A bare `/compact` is answered with the list already attached; an operator who wrote their own instru	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	Point `A02` covers bulk file deletion, where the loss is bytes.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**Construction (1).** Make the removal form require the ground: what covers this place now, named sp	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	Point `D01` covers the probe: the brief describes what is there.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**Construction (4).** The route is a default, so shape the ladder once.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	The cheap rung is the resting state; the bar for leaving it is `choose_spend`'s.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	Points `P01` and `P02` cover reading and asking.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	They are two enforcement rows over one point — a step adopted on ground never established — and shar	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**Construction (5).** Make the plan's done-bar a list of calls, each returning nonzero when its clai	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**A plan fails standing up two ways: wrong, or never landing.** `P01` and `P02` guard the first.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	Points `U01` and `U02` cover the nested-worker case: launching a child whose home, response transpor	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	Both denied against a probe that did not exist for the whole life of this plugin, so the remedy coul	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**Construction (2).** One launcher, with the probe inside it.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	Points `A01`, `A03` and `T02` cover this densely — status, lease, landing.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**Construction (1).** Derive the version from the artifact that declares it, never from a hand-typed	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	Point `D01` covers the dispatch half: fanning out with nothing read, globbed or grepped on record, w	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**Construction (1).** Make the search's output a field of the brief and let the render step run the 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	No point covers the decision itself — the write can still fire `U12`, `U13` or `U19` on its way in —	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/ACTS.md	ungrounded	ASSUMPTION	**Construction (4).** Assign the cost so that inaction produces the safe fate, and add nothing.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	unbound	AMBIGUOUS	One entry is shared: `P01` and `P02` are two enforcement rows over a single point — a plan step adop	'they': 11 candidate antecedents in the preceding 2 sentences: P, P01, P02, adopted
plugin/POINTS.md	unbound	AMBIGUOUS	The construction itself is authored — judgement lives here, and nothing generates it.	'it': 11 candidate antecedents in the preceding 2 sentences: Denies, authority, construction, guard
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** push without knowing what is staged or which branch is current. - **Its guard:** run `	'its': singular reference against the plural antecedent 'git status'
plugin/POINTS.md	unbound	AMBIGUOUS	`--global` matters: a `--local` setting is one setup act per clone, which is the caveat below applie	'it': 11 candidate antecedents in the preceding 2 sentences: --global, --local, A, Caveat
plugin/POINTS.md	unbound	AMBIGUOUS	Anything needing one setup act per clone has moved its maintenance cost, not removed it. - **What an	'it': 12 candidate antecedents in the preceding 2 sentences: --global, --local, Caveat, answer
plugin/POINTS.md	unbound	AMBIGUOUS	Anything needing one setup act per clone has moved its maintenance cost, not removed it. - **What an	'its': 11 candidate antecedents in the preceding 2 sentences: --global, --local, Caveat, answer
plugin/POINTS.md	unbound	AMBIGUOUS	Where landing already goes through one script, an idempotent installer invoked from its first lines 	'it': 14 candidate antecedents in the preceding 2 sentences: What, an, caveat, core.hooksPath
plugin/POINTS.md	unbound	AMBIGUOUS	Where landing already goes through one script, an idempotent installer invoked from its first lines 	'its': 11 candidate antecedents in the preceding 2 sentences: What, an, caveat, core.hooksPath .githooks
plugin/POINTS.md	unbound	AMBIGUOUS	Idempotence is what makes calling it every time free: the installer verifies-or-refreshes and exits,	'it': 11 candidate antecedents in the preceding 2 sentences: What, an, caveat, core.hooksPath
plugin/POINTS.md	unbound	AMBIGUOUS	That is construction 2 wrapping construction 4 — the per-clone act still exists, and nobody performs	'it': 10 candidate antecedents in the preceding 2 sentences: core.hooksPath, fires, free, invoked
plugin/POINTS.md	unbound	AMBIGUOUS	That is construction 2 wrapping construction 4 — the per-clone act still exists, and nobody performs	'that': 9 candidate antecedents in the preceding 2 sentences: core.hooksPath, fires, free, invoked
plugin/POINTS.md	unbound	AMBIGUOUS	That is construction 2 wrapping construction 4 — the per-clone act still exists, and nobody performs	'its': 11 candidate antecedents in the preceding 2 sentences: act, core.hooksPath, fires, free
plugin/POINTS.md	unbound	AMBIGUOUS	A per-clone act ridden by a door beats one carried by memory; it is not the same as a setting that w	'it': 14 candidate antecedents in the preceding 2 sentences: Its, act, around, becomes
plugin/POINTS.md	unbound	AMBIGUOUS	A per-clone act ridden by a door beats one carried by memory; it is not the same as a setting that w	'same': 14 candidate antecedents in the preceding 2 sentences: Its, act, around, becomes
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** delete a set whose members were never listed, so the loss leaves no record of what it 	'it': 3 candidate antecedents in the preceding 2 sentences: enumerated, members, no
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** delete a set whose members were never listed, so the loss leaves no record of what it 	'its': 3 candidate antecedents in the preceding 2 sentences: enumerated, members, no
plugin/POINTS.md	unbound	AMBIGUOUS	The delete then cannot be typed without it.	'it': 12 candidate antecedents in the preceding 2 sentences: -delete, Construction, Its, argument
plugin/POINTS.md	unbound	AMBIGUOUS	`git rm` is the same construction with the record kept for you: the set is in the index, so what was	'its': 17 candidate antecedents in the preceding 2 sentences: NUL, Then, a, already
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** overwrite remote history that was never read, discarding commits with no local copy. -	'it': 8 candidate antecedents in the preceding 2 sentences: --force-with-lease, Construction, Its, first
plugin/POINTS.md	unbound	AMBIGUOUS	Add `git config --global push.useForceIfIncludes true` so a lease silently refreshed by a background	'it': 11 candidate antecedents in the preceding 2 sentences: --force-with-lease, Construction, Its, fetch
plugin/POINTS.md	unbound	AMBIGUOUS	If the contract is "write your result to `out/<unit>.json` and return the path", then using the resu	'it': 11 candidate antecedents in the preceding 2 sentences: Construction, Its, after, contract
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** accepting a checker PASS that has never demonstrated it can reject an invalid or absen	'it': 2 candidate antecedents in the preceding 2 sentences: PASS, that
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** accepting a checker PASS that has never demonstrated it can reject an invalid or absen	'its': 3 candidate antecedents in the preceding 2 sentences: PASS, absent, that
plugin/POINTS.md	unbound	AMBIGUOUS	A fence that passes when its input is gone is not a fence.	'its': 23 candidate antecedents in the preceding 2 sentences: Also, Construction, Delete, Its
plugin/POINTS.md	unbound	AMBIGUOUS	**A `ps` pipeline that can match its own checker.**	'its': 18 candidate antecedents in the preceding 2 sentences: Also, Delete, Restore, Truncating
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** count or trust a grep-shaped process match without excluding the observer identity. - 	'its': 4 candidate antecedents in the preceding 2 sentences: checker, identity, match, ps
plugin/POINTS.md	unbound	AMBIGUOUS	Define the listing once, with the exclusion and the match inside it, and never call `ps` directly ag	'it': 11 candidate antecedents in the preceding 2 sentences: Construction, Its, PID, checker
plugin/POINTS.md	unbound	AMBIGUOUS	- **Match inside the door:** `procs worker` filters in the same `awk` that excludes self.	'same': 13 candidate antecedents in the preceding 2 sentences: Construction, Its, PID, checker
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** fan out work with nothing probed first. - **Its guard:** probe the ground first with a	'it': 10 candidate antecedents in the preceding 2 sentences: Construction, Its, a, first
plugin/POINTS.md	unbound	CATAPHORIC	- **Denies:** fan out work with nothing probed first. - **Its guard:** probe the ground first with a	'its': the only candidate follows the reference rather than preceding it
plugin/POINTS.md	unbound	AMBIGUOUS	A field a hand can fill is a field a hand will fill; the dependency holds only while the tool, not t	'it': 14 candidate antecedents in the preceding 2 sentences: Construction, Its, a, author
plugin/POINTS.md	unbound	AMBIGUOUS	- `P01` — **Denies:** adopt a plan built on nothing read. **Its guard:** read something first, so th	'its': 5 candidate antecedents in the preceding 2 sentences: Denies, P01, lack, on
plugin/POINTS.md	unbound	AMBIGUOUS	They are not two points.	'they': 13 candidate antecedents in the preceding 2 sentences: Denies, Its, P, P01
plugin/POINTS.md	unbound	AMBIGUOUS	A plan is not one act — it has many steps, and *each step incurs its own obligation*: this step clai	'it': 2 candidate antecedents in the preceding 2 sentences: act, not
plugin/POINTS.md	unbound	AMBIGUOUS	A plan is not one act — it has many steps, and *each step incurs its own obligation*: this step clai	'its': 3 candidate antecedents in the preceding 2 sentences: act, incurs, not
plugin/POINTS.md	unbound	AMBIGUOUS	- **Construction 1 (data dependency), per step.** Render the plan from the ledger, not beside it.	'it': 8 candidate antecedents in the preceding 2 sentences: Render, act, its, not
plugin/POINTS.md	unbound	AMBIGUOUS	Each step declares the obligations it rests on; a step renders only if every one of them is discharg	'it': 2 candidate antecedents in the preceding 2 sentences: Render, the
plugin/POINTS.md	unbound	AMBIGUOUS	Each step declares the obligations it rests on; a step renders only if every one of them is discharg	'them': 4 candidate antecedents in the preceding 2 sentences: Render, one, only, the
plugin/POINTS.md	unbound	AMBIGUOUS	A step resting on nothing has no rendered form, so a plan built on nothing is not a plan that fails 	'it': 7 candidate antecedents in the preceding 2 sentences: Render, on, only, read
plugin/POINTS.md	unbound	AMBIGUOUS	"Read something first" as a checklist item is the added ritual exactly, and the plan still presents 	'it': 11 candidate antecedents in the preceding 2 sentences: exactly, item, obligation, on
plugin/POINTS.md	unbound	AMBIGUOUS	That is the whole difference between construction 1 and loudness, and it is why the earlier `path:li	'it': 14 candidate antecedents in the preceding 2 sentences: A, Why, between, bytes
plugin/POINTS.md	unbound	AMBIGUOUS	That is the whole difference between construction 1 and loudness, and it is why the earlier `path:li	'that': 13 candidate antecedents in the preceding 2 sentences: A, Why, bytes, coordinate
plugin/POINTS.md	unbound	AMBIGUOUS	That is demand-and-discharge, the same mechanism as every other row in the table, applied one level 	'that': 13 candidate antecedents in the preceding 2 sentences: Construction, Why, between, earlier
plugin/POINTS.md	unbound	AMBIGUOUS	That is demand-and-discharge, the same mechanism as every other row in the table, applied one level 	'its': 20 candidate antecedents in the preceding 2 sentences: Construction, Steps, The, Why
plugin/POINTS.md	unbound	AMBIGUOUS	Recovering them by pattern-matching the plan's prose would put a predicate on prose, which is the on	'it': 18 candidate antecedents in the preceding 2 sentences: Absence, Steps, The, Where
plugin/POINTS.md	unbound	AMBIGUOUS	Recovering them by pattern-matching the plan's prose would put a predicate on prose, which is the on	'them': 10 candidate antecedents in the preceding 2 sentences: Steps, The, down, its
plugin/POINTS.md	unbound	AMBIGUOUS	The construction is those made typeable: what was discipline a reader had to keep becomes the step's	'it': 22 candidate antecedents in the preceding 2 sentences: Absence, Steps, The, Where
plugin/POINTS.md	unbound	AMBIGUOUS	The construction is those made typeable: what was discipline a reader had to keep becomes the step's	'they': 24 candidate antecedents in the preceding 2 sentences: Absence, Steps, The, Where
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** declare the run finished without ever asking the tree whether it is. - **Its guard:** 	'it': 3 candidate antecedents in the preceding 2 sentences: tree, whether, without
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** declare the run finished without ever asking the tree whether it is. - **Its guard:** 	'its': 3 candidate antecedents in the preceding 2 sentences: it, tree, without
plugin/POINTS.md	unbound	AMBIGUOUS	If done is defined as `out=$(git status --porcelain --untracked-files=all) && test -z "$out"` plus a	'it': 13 candidate antecedents in the preceding 2 sentences: $(…), Construction, Its, assignment
plugin/POINTS.md	unbound	AMBIGUOUS	If done is defined as `out=$(git status --porcelain --untracked-files=all) && test -z "$out"` plus a	'its': 14 candidate antecedents in the preceding 2 sentences: $(…), Construction, Its, assignment
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** end the run treating a push report as a landing. - **Its guard:** fetch or `git ls-rem	'its': 2 candidate antecedents in the preceding 2 sentences: a, landing
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** end the run treating a push report as a landing. - **Its guard:** fetch or `git ls-rem	'the thing': 8 candidate antecedents in the preceding 2 sentences: Construction, Its, a, git ls-remote
plugin/POINTS.md	unbound	AMBIGUOUS	`ls-remote` asks the remote itself; a plain `git fetch` in a narrow-refspec clone can leave `@{u}` s	'it': 19 candidate antecedents in the preceding 2 sentences: @{u}, Construction, Its, Then
plugin/POINTS.md	unbound	AMBIGUOUS	It probes on first use, caches the verdict for the session, and refuses when a capability is absent.	'it': 5 candidate antecedents in the preceding 2 sentences: Construction, Its, guard, launcher
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** re-launch a nested-worker target. - **Its guard:** probe the target after failure, req	'its': 3 candidate antecedents in the preceding 2 sentences: after, failure, target
plugin/POINTS.md	unbound	AMBIGUOUS	A retry then has to carry a difference — not the full observed-target-change the guard asks for, but	'it': 13 candidate antecedents in the preceding 2 sentences: Construction, Its, byte-identical, change
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** use a PID in a signal operation. - **Its guard:** run `ps`, `pgrep`, or an equivalent 	'its': 3 candidate antecedents in the preceding 2 sentences: PID, a, that
plugin/POINTS.md	unbound	AMBIGUOUS	Let the listing produce it, so no listing means no argument to signal.	'it': 9 candidate antecedents in the preceding 2 sentences: Construction, Its, PID, a
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** send a mutating request to an external service. - **Its guard:** run an authenticated 	'it': 10 candidate antecedents in the preceding 2 sentences: Construction, Its, canary, guard
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** send a mutating request to an external service. - **Its guard:** run an authenticated 	'its': 2 candidate antecedents in the preceding 2 sentences: request, service
plugin/POINTS.md	unbound	AMBIGUOUS	What a read cannot prove — write scope, or a credential that expires after the cached first use — st	'it': 19 candidate antecedents in the preceding 2 sentences: Construction, Its, Then, canary
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** create a signed git commit. - **Its guard:** run a signer canary such as `printf test 	'such': 4 candidate antecedents in the preceding 2 sentences: Its, canary, commit, guard
plugin/POINTS.md	unbound	AMBIGUOUS	The failure this closes is the forgotten `-S`: an explicit `-S` already fails loudly, but an omitted	'it': 22 candidate antecedents in the preceding 2 sentences: -S, Construction, Its, OpenPGP
plugin/POINTS.md	unbound	AMBIGUOUS	The failure this closes is the forgotten `-S`: an explicit `-S` already fails loudly, but an omitted	'same': 18 candidate antecedents in the preceding 2 sentences: -S, Construction, Its, OpenPGP
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** switch or check out a git ref. - **Its guard:** `git rev-parse --verify REF`, or havin	'it': 6 candidate antecedents in the preceding 2 sentences: Its, REF, git rev-parse --verify REF, guard
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** switch or check out a git ref. - **Its guard:** `git rev-parse --verify REF`, or havin	'its': 2 candidate antecedents in the preceding 2 sentences: ref, that
plugin/POINTS.md	unbound	AMBIGUOUS	It creates the branch when absent, so "the branch exists" is true by construction rather than by hav	'it': 11 candidate antecedents in the preceding 2 sentences: B, BRANCH, Construction, Its
plugin/POINTS.md	unbound	AMBIGUOUS	That is what you want when restarting a branch off a merged base, and not what you want when the bra	'that': 17 candidate antecedents in the preceding 2 sentences: -B, -b, B, HEAD
plugin/POINTS.md	unbound	AMBIGUOUS	In `jq`, assert the shape — `-e 'has("key")'` on an object, `-se 'length > 0 and all(.[]; has("key")	'its': 17 candidate antecedents in the preceding 2 sentences: -e, -e 'has("key")', -se 'length > 0 and all(.[]; has("key"))', Construction
plugin/POINTS.md	unbound	AMBIGUOUS	Reserve defaults for fields that are genuinely optional, and let the rest raise. - **Then:** a missi	'it': 23 candidate antecedents in the preceding 2 sentences: -e, -e 'has("key")', -se 'length > 0 and all(.[]; has("key"))', KeyError
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** apply a patch. - **Its guard:** `rg`/`grep` for the patch context and read the target 	'it': 9 candidate antecedents in the preceding 2 sentences: Construction, Its, before, context
plugin/POINTS.md	unbound	AMBIGUOUS	When the base blobs are known to the repository, a three-way apply surfaces overlapping edits as con	'it': 13 candidate antecedents in the preceding 2 sentences: Construction, Its, before, blobs
plugin/POINTS.md	unbound	AMBIGUOUS	When the base blobs are known to the repository, a three-way apply surfaces overlapping edits as con	'they': 13 candidate antecedents in the preceding 2 sentences: Construction, Its, before, blobs
plugin/POINTS.md	unbound	AMBIGUOUS	A generated patch has a producer and a consumer in one session, so the door is the only place both m	'they': 19 candidate antecedents in the preceding 2 sentences: --check, Construction, Its, Known
plugin/POINTS.md	unbound	AMBIGUOUS	Pair it with the `U12` context read; `--check` alone is a weaker claim than it reads as.	'it': 19 candidate antecedents in the preceding 2 sentences: --check, Construction, Its, Known
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** perform an in-place text rewrite. - **Its guard:** `rg`/`grep` for the pattern, or `cm	'its': 2 candidate antecedents in the preceding 2 sentences: rewrite, text
plugin/POINTS.md	unbound	AMBIGUOUS	A rewrite that states how many places it expects to change, and fails on any other number, cannot ma	'it': 11 candidate antecedents in the preceding 2 sentences: Construction, Its, cmp, count
plugin/POINTS.md	unbound	AMBIGUOUS	A rewrite that states how many places it expects to change, and fails on any other number, cannot ma	'them': 11 candidate antecedents in the preceding 2 sentences: Construction, Its, cmp, count
plugin/POINTS.md	unbound	AMBIGUOUS	A raise, not an `assert` — Python drops assertions under `-O`, and a count fence that an interpreter	'it': 19 candidate antecedents in the preceding 2 sentences: -O, Construction, Its, O
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** make a destructive behavior-changing mutation. - **Its guard:** run an independent beh	'such': 4 candidate antecedents in the preceding 2 sentences: Its, guard, mutation, observer
plugin/POINTS.md	unbound	AMBIGUOUS	Once the golden output is in the tree and a test diffs against it, the "before" is already recorded 	'it': 10 candidate antecedents in the preceding 2 sentences: Construction, Its, a, fixture
plugin/POINTS.md	unbound	AMBIGUOUS	- **Then:** every future pytest run that loads this config — local, CI, someone else's clone — promo	'those': 10 candidate antecedents in the preceding 2 sentences: -W error, CI, Construction, Its
plugin/POINTS.md	unbound	AMBIGUOUS	Runs outside pytest stay uncovered, and the plugin's own release guard stays its own.	'its': 5 candidate antecedents in the preceding 2 sentences: -W error, CI, W, plugin
plugin/POINTS.md	unbound	AMBIGUOUS	Still the purest entry in this table: one line, inherited by callers who never heard of it.	'it': 8 candidate antecedents in the preceding 2 sentences: -W error, CI, W, entry
plugin/POINTS.md	unbound	AMBIGUOUS	- **Denies:** run a scanner as an acceptance check. - **Its guard:** run its prefix-distractor regre	'it': 7 candidate antecedents in the preceding 2 sentences: Construction, Its, an, guard
plugin/POINTS.md	unbound	AMBIGUOUS	A scanner is trusted on the strength of what it refuses to match, and that refusal wants to be a per	'it': 11 candidate antecedents in the preceding 2 sentences: Construction, Its, an, guard
plugin/POINTS.md	ungrounded	ASSUMPTION	One entry is shared: `P01` and `P02` are two enforcement rows over a single point — a plan step adop	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	The trigger text lives verbatim in `keel/clauses.json` beside this page, which is the authority: eac	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	The `Denies` and `guard` lines here restate the row in prose.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	Construction numbers refer to [SKILL.md](SKILL.md): **1** data dependency, **2** one door, **3** res	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	**Push with no `git status` on record.**	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** push without knowing what is staged or which branch is current. - **Its guard:** run `	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	`git config --global push.default simple` refuses a bare `git push` whose upstream is named differen	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	`git config --global status.showUntrackedFiles all` stops the collapsed-directory summary that hides	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	Then stage by explicit path only — never `git add -A` — so this invocation stages nothing you did no	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	Where landing already goes through one script, an idempotent installer invoked from its first lines 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** delete a set whose members were never listed, so the loss leaves no record of what it 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	The manifest lands whole before the first removal — a streaming `tee` starts deleting while the reco	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	`git rm` is the same construction with the record kept for you: the set is in the index, so what was	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** overwrite remote history that was never read, discarding commits with no local copy. -	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	Add `git config --global push.useForceIfIncludes true` so a lease silently refreshed by a background	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** end the run by inheriting delegated work without inspecting what came back. - **Its gu	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	If the contract is "write your result to `out/<unit>.json` and return the path", then using the resu	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** accepting a checker PASS that has never demonstrated it can reject an invalid or absen	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	A `test_the_check_can_fail` that copies the input, mutates one byte, runs the **real** checker under	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	**A `ps` pipeline that can match its own checker.**	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** count or trust a grep-shaped process match without excluding the observer identity. - 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	Define the listing once, with the exclusion and the match inside it, and never call `ps` directly ag	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Match inside the door:** `procs worker` filters in the same `awk` that excludes self.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	A downstream `procs | grep worker` reopens the hole — `grep` is a new process the snapshot can see. 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** fan out work with nothing probed first. - **Its guard:** probe the ground first with a	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- `P01` — **Denies:** adopt a plan built on nothing read. **Its guard:** read something first, so th	carries a claim signal (a number, flag, path or symbol) but names no basis for it
