math_id	code_id	relation	evidence	auditor	verdict	signoff
-	C-EFF-199	none	snapshot cleanup failure ignored; best-effort infra	review	confirm	
-	C-EFF-200	none	loads session memory; infra I/O	review	confirm	
-	C-EFF-201	none	reads the pre-act root; mechanism detail	review	confirm	
-	C-EFF-202	none	branches to repo-based computation when root is set; orchestration	review	confirm	
M-LAW-027	C-EFF-203	instance	rebuilds the current worktree tree object to diff against the pre-act tree	review	confirm	
M-LAW-027	C-EFF-204	instance	computes changed/removed via _tree_delta; already covered at C-EFF-116..121	review	confirm	
-	C-EFF-205	instance	REJECTED: not a none. out['pre_image'] is the stated pre-image law: README:195-196 (inside M-LAW-071) 'the snapshot retains the pre-image of anything the act changed or removed', restated at effects.py:12-15. A false REMOVE candidate; M-LAW-071 is not residue.	review	reject	
-	C-EFF-206	none	extracts after/before ref tables; mechanism detail	review	confirm	
-	C-EFF-207	none	branches to ref-comparison computation when both tables present; orchestration	review	confirm	
M-LAW-029	C-EFF-208	equal	head_moved = old HEAD sha != new HEAD sha, matches text exactly	review	confirm	
M-LAW-033	C-EFF-209	equal	remote_ref_moved = remote-tracking refs whose sha differs before/after, matches text exactly	review	confirm	
M-LAW-034	C-EFF-210	instance	records that a remote ref moved so the session-end check asks the remote regardless of net activity, feeding remote_landed's session-scoped check	review	confirm	
-	C-EFF-211	none	defaults head_reset/commit_signed/head_switched False before finer checks; infra default	review	confirm	
-	C-EFF-212	none	branches to finer HEAD-move classification when HEAD actually moved; orchestration	review	confirm	
M-LAW-031	C-EFF-213	near	REJECTED: not equal. head_reset = ancestor and bool(changed or removed); when changed/removed are None (NOT-EVALUABLE) bool(None) is False, so an unmeasurable worktree yields head_reset=False, the fail-open direction. CODE moves: head_reset must be None when changed/removed are None.	review	reject	
-	C-EFF-214	none	reads the new commit's body for signature scanning; mechanism detail	review	confirm	
M-LAW-030	C-EFF-215	instance	tests whether new_head already existed among pre-act ref tips, the concrete 'already existed before' test	review	confirm	
M-LAW-030	C-EFF-216	equal	head_switched = existed, matches text's first disjunct exactly	review	confirm	
M-LAW-032	C-EFF-217	equal	commit_signed = not existed (act created it) AND body contains a gpgsig line, matches text exactly	review	confirm	
-	C-EFF-218	none	branches to reflog-based re-classification when the reflog count increased; orchestration	review	confirm	
-	C-EFF-219	none	reads the newest reflog subject lines; mechanism detail	review	confirm	
M-LAW-031	C-EFF-220	equal	a reflog 'reset:' subject sets head_reset=True, matches text's second disjunct ('recorded a reset ... whatever it moved back to')	review	confirm	
M-LAW-030	C-EFF-221	equal	a reflog 'checkout:' subject with HEAD unmoved sets head_switched=True, matches text's second disjunct ('HEAD ended where it began')	review	confirm	
-	C-EFF-222	none	branches to also fold vanished gitignored entries into removed; orchestration	review	confirm	
-	C-EFF-223	none	reads current top-level gitignored entries; mechanism detail	review	confirm	
M-LAW-028	C-EFF-224	equal	extends removed with gitignored entries that vanished, matches text's second clause exactly	review	confirm	
M-LAW-027	C-EFF-225	near	AMENDED: same (size,mtime) proxy as C-EFF-057, on the delta path; near stands, STATEMENT moves.	review	amend	
-	C-EFF-226	none	assigns files_changed/files_removed from the computed lists; mechanism detail	review	confirm	
-	C-EFF-227	none	reads the current proc table and the pre-act pid map; mechanism detail	review	confirm	
-	C-EFF-228	none	branches to pid-effect computation when both are available; orchestration	review	confirm	
-	C-EFF-229	none	computes this process's own chain and the current descendants of the pre-act session root; mechanism detail	review	confirm	
M-LAW-035	C-EFF-230	equal	pids_gone = pids tracked before now absent or restarted with a different start time, matches text exactly	review	confirm	
-	C-EFF-231	none	extracts the pre-act alive/session-id sets; mechanism detail	review	confirm	
M-LAW-036	C-EFF-232	equal	spawned = new pids (excluding this process's own chain) assigned to the session by lineage, matches text exactly	review	confirm	
-	C-EFF-233	none	assigns pids_spawned from the computed set; mechanism detail	review	confirm	
M-LAW-037	C-EFF-234	equal	pids_spawned_again = spawned nonempty AND session had already spawned one before, matches text exactly	review	confirm	
-	C-EFF-235	none	updates spawn-count/remembered-pid memory when spawned is nonempty; session bookkeeping infra	review	confirm	
M-LAW-038	C-EFF-236	instance	computes net_out via assigned_counter; already covered at C-EFF-088..090	review	confirm	
M-LAW-072	C-EFF-237	instance	makes net_out=True sticky for the session; instantiates 'the host's connection counter has no lineage and is assigned by the idle gap' across the whole session, not just one act	review	confirm	
M-LAW-038	C-EFF-238	near	AMENDED: near stands; the STATEMENT moves. The three-valued session memory is deliberate (effects.py:807-810: None collapsing to False made a session with an unmeasurable network end as 'the push landed'); M-LAW-038/034 must state the session-level memory.	review	amend	
-	C-EFF-239	none	remembers where the next idle-gap measurement starts; mechanism detail	review	confirm	
-	C-EFF-240	none	re-reads spawned for the guard-side 'still' computation; mechanism detail	review	confirm	
-	C-EFF-241	none	AMENDED: `still` is NOT the text's clause: it is changed==[] and removed==[] and not head_moved -- a spawned process is deliberately excluded (effects.py:818-824, measured). This is the code element M-LAW-043/044/052's 'changed no ... process' is false of.	review	amend	
-	C-EFF-242	none	merges in trace_effects()'s guard-side booleans; already covered at C-EFF-154..164	review	confirm	
M-LAW-052	C-EFF-243	near	REJECTED: not equal. M-LAW-052 requires 'changed no file, moved no ref, LEFT NO PROCESS, and reported no failure'; `still` has no process conjunct (effects.py:818-824 excludes spawns deliberately, measured on 3 of 15 CI jobs). STATEMENT moves: drop 'left no process'.	review	reject	
M-LAW-053	C-EFF-244	equal	report_after_change = report_pass AND a file changed since the last spawn, matches text exactly	review	confirm	
-	C-EFF-245	none	sets the changed-since-spawn memory flag when files changed; session bookkeeping infra	review	confirm	
-	C-EFF-246	none	clears the changed-since-spawn memory flag when a process spawned; session bookkeeping infra	review	confirm	
M-LAW-055	C-EFF-247	equal	forces observed_read=remote_read=False on a PostToolUse delta, matching text: only a host Read of the artifact can set these true	review	confirm	
-	C-EFF-248	none	persists updated session memory; infra I/O	review	confirm	
M-LAW-034	C-EFF-249	instance	session-ending orchestrator computing remote_ref_moved/remote_landed once at session end; branches marked individually	review	confirm	
-	C-EFF-250	none	loads slot/memory; infra I/O	review	confirm	
-	C-EFF-251	none	initializes remote_ref_moved/remote_landed to None; infra default	review	confirm	
M-LAW-034	C-EFF-252	instance	short-circuits to remote_ref_moved=[] remote_landed=True when nothing transmitted and no remote ref moved locally; vacuously consistent with the universally-quantified text but adds an unstated early-exit	review	confirm	
-	C-EFF-253	none	resolves the repo root for cwd; mechanism detail	review	confirm	
-	C-EFF-254	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. not a repository -> both fields stay None.	review	amend	
-	C-EFF-255	none	lists configured remotes; mechanism detail	review	confirm	
M-LAW-034	C-EFF-256	instance	no remotes configured -> vacuously landed=True; same vacuous-truth pattern as C-EFF-252	review	confirm	
-	C-EFF-257	none	reads local refs; mechanism detail	review	confirm	
-	C-EFF-258	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. local refs unreadable -> not_evaluable.	review	amend	
-	C-EFF-259	none	collects the set of local ref shas; mechanism detail	review	confirm	
-	C-EFF-260	none	loops over each configured remote listing its heads; orchestration	review	confirm	
M-LAW-034	C-EFF-261	instance	REJECTED: not a near. M-LAW-034 universally quantifies over the remote heads this session moved; if one remote cannot be listed the universal cannot be decided, so not_evaluable is the law, not an extra fail-closed rule (README:207-208).	review	reject	
-	C-EFF-262	none	looks up the local tracking ref for a remote branch name; mechanism detail	review	confirm	
M-LAW-033	C-EFF-263	near	REJECTED: not equal. At session end `moved` means 'the remote's head disagrees with our local tracking ref', a different predicate from M-LAW-033's per-act 'a remote-tracking ref names a different commit after the act'. STATEMENT moves: state the session-end definition too.	review	reject	
M-LAW-034	C-EFF-264	equal	records a moved ref as unlanded when its remote sha is not among any local ref sha, matches text's 'equal to a local ref' test directly	review	confirm	
-	C-EFF-265	none	assigns remote_ref_moved = moved list; mechanism detail	review	confirm	
M-LAW-034	C-EFF-266	equal	remote_landed = not unlanded, matches text exactly: landed iff every moved head equals a local ref	review	confirm	
