math_id	code_id	relation	evidence	auditor	verdict	signoff
M-LAW-067	C-CLS-135	instance	AMENDED: not carriage -- a bare `session_id` subject is the implementation of a STATED law: 'A licence is scoped to its clause and session -- one observed guard licenses later matching calls for that clause anywhere in the same session, not just against the same file, branch, or command' (README:162-164). NOT a REMOVE.	review	amend	
M-CLS-022	C-CLS-136	equal	P02.fingerprint regex tool_name=^ExitPlanMode$ matches SIDE P02_fingerprint exactly.	review	confirm	
M-CLS-023	C-CLS-137	equal	P02.discharged_by regex tool_name=^AskUserQuestion$ matches SIDE P02_discharged_by exactly.	review	confirm	
M-LAW-067	C-CLS-138	instance	AMENDED: not carriage -- a bare `session_id` subject is the implementation of a STATED law: 'A licence is scoped to its clause and session -- one observed guard licenses later matching calls for that clause anywhere in the same session, not just against the same file, branch, or command' (README:162-164). NOT a REMOVE.	review	amend	
M-CLS-024	C-CLS-139	equal	T01.fingerprint kind=always matches SIDE T01_fingerprint exactly.	review	confirm	
M-CLS-025	C-CLS-140	equal	T01.discharged_by kind=effect effect=observed_read matches SIDE T01_discharged_by exactly.	review	confirm	
M-CLS-074	C-CLS-140	instance	Instantiates EffectSide constructor T01_discharged_by.	review	confirm	
M-LAW-067	C-CLS-141	instance	AMENDED: not carriage -- a bare `session_id` subject is the implementation of a STATED law: 'A licence is scoped to its clause and session -- one observed guard licenses later matching calls for that clause anywhere in the same session, not just against the same file, branch, or command' (README:162-164). NOT a REMOVE.	review	amend	
M-CLS-026	C-CLS-142	equal	T02.fingerprint kind=always matches SIDE T02_fingerprint exactly.	review	confirm	
M-CLS-027	C-CLS-143	equal	T02.activated_by kind=effect effect=remote_ref_moved matches SIDE T02_activated_by exactly.	review	confirm	
M-CLS-075	C-CLS-143	instance	Instantiates EffectSide constructor T02_activated_by.	review	confirm	
M-CLS-028	C-CLS-144	equal	T02.discharged_by kind=effect effect=remote_landed matches SIDE T02_discharged_by exactly.	review	confirm	
M-CLS-076	C-CLS-144	instance	Instantiates EffectSide constructor T02_discharged_by.	review	confirm	
M-LAW-067	C-CLS-145	instance	AMENDED: not carriage -- a bare `session_id` subject is the implementation of a STATED law: 'A licence is scoped to its clause and session -- one observed guard licenses later matching calls for that clause anywhere in the same session, not just against the same file, branch, or command' (README:162-164). NOT a REMOVE.	review	amend	
M-CLS-029	C-CLS-146	equal	U01.fingerprint kind=effect effect=pids_spawned matches SIDE U01_fingerprint exactly.	review	confirm	
M-CLS-077	C-CLS-146	instance	Instantiates EffectSide constructor U01_fingerprint.	review	confirm	
M-CLS-030	C-CLS-147	equal	U01.discharged_by kind=effect effect=report_pass matches SIDE U01_discharged_by exactly.	review	confirm	
M-CLS-078	C-CLS-147	instance	Instantiates EffectSide constructor U01_discharged_by.	review	confirm	
M-LAW-067	C-CLS-148	instance	AMENDED: not carriage -- a bare `session_id` subject is the implementation of a STATED law: 'A licence is scoped to its clause and session -- one observed guard licenses later matching calls for that clause anywhere in the same session, not just against the same file, branch, or command' (README:162-164). NOT a REMOVE. (U01's subject is deliberately not keyed on pids_spawned: that effect is not list-valued, so CLAUSE-SUBJECT-UNKEYABLE-EFFECT could not admit it.)	review	amend	
M-CLS-031	C-CLS-149	equal	U02.fingerprint kind=effect effect=pids_spawned_again matches SIDE U02_fingerprint exactly.	review	confirm	
M-CLS-079	C-CLS-149	instance	Instantiates EffectSide constructor U02_fingerprint.	review	confirm	
M-CLS-032	C-CLS-150	equal	U02.discharged_by kind=effect effect=report_after_change matches SIDE U02_discharged_by exactly.	review	confirm	
M-CLS-080	C-CLS-150	instance	Instantiates EffectSide constructor U02_discharged_by.	review	confirm	
M-LAW-007	C-CLS-151	near	AMENDED: CLAUSE-TEXT-COVERING's domain is exactly the three sides in the _admit loop (clauses.py:616-628); a subject extractor is outside it, so this is not a wider/narrower variant of M-LAW-007. What it IS: a textual read of COMMAND_FIELD (M-COV-013) whose fail direction is OPEN -- an unmatched or mention-spoofed extraction yields '' and dispatch treats the empty key as NOT-EVALUABLE and PASSES the event (clauses.py:711-736), so the demand is never raised: M-LAW-057's expensive-and-silent side. Theorem 1 (M-COV-015) therefore covers this hole; CLAUSE-FIXTURE-POS-UNKEYABLE bounds only the declared fixtures, which is the enumeration Theorem 1 says cannot be finished. CODE should move.	review	amend	
M-CLS-033	C-CLS-152	equal	U03.fingerprint kind=effect effect=pids_gone matches SIDE U03_fingerprint exactly.	review	confirm	
M-CLS-081	C-CLS-152	instance	Instantiates EffectSide constructor U03_fingerprint.	review	confirm	
M-CLS-034	C-CLS-153	equal	U03.discharged_by any_of{report_pids, observed_read} matches SIDE U03_discharged_by: effects=observed_read,report_pids exactly (single distinct branch class 'effect' keeps the side classified 'effect', not 'composed').	review	confirm	
M-CLS-082	C-CLS-153	instance	Instantiates EffectSide constructor U03_discharged_by.	review	confirm	
M-LAW-017	C-CLS-154	instance	U03.subject is keyed on effect=pids_gone, one of the KEYABLE_EFFECTS -- exactly what CLAUSE-SUBJECT-UNKEYABLE-EFFECT requires when a subject is effect-keyed.	review	confirm	
M-CLS-035	C-CLS-155	equal	U06.fingerprint kind=effect effect=net_out matches SIDE U06_fingerprint exactly.	review	confirm	
M-CLS-083	C-CLS-155	instance	Instantiates EffectSide constructor U06_fingerprint.	review	confirm	
M-CLS-036	C-CLS-156	equal	U06.discharged_by kind=effect effect=net_read matches SIDE U06_discharged_by exactly.	review	confirm	
M-CLS-084	C-CLS-156	instance	Instantiates EffectSide constructor U06_discharged_by.	review	confirm	
M-LAW-067	C-CLS-157	instance	AMENDED: not carriage -- a bare `session_id` subject is the implementation of a STATED law: 'A licence is scoped to its clause and session -- one observed guard licenses later matching calls for that clause anywhere in the same session, not just against the same file, branch, or command' (README:162-164). NOT a REMOVE.	review	amend	
M-CLS-037	C-CLS-158	equal	U08.fingerprint kind=effect effect=commit_signed matches SIDE U08_fingerprint exactly.	review	confirm	
M-CLS-085	C-CLS-158	instance	Instantiates EffectSide constructor U08_fingerprint.	review	confirm	
M-CLS-038	C-CLS-159	equal	U08.discharged_by kind=effect effect=report_signature matches SIDE U08_discharged_by exactly.	review	confirm	
M-CLS-086	C-CLS-159	instance	Instantiates EffectSide constructor U08_discharged_by.	review	confirm	
M-LAW-067	C-CLS-160	instance	AMENDED: not carriage -- a bare `session_id` subject is the implementation of a STATED law: 'A licence is scoped to its clause and session -- one observed guard licenses later matching calls for that clause anywhere in the same session, not just against the same file, branch, or command' (README:162-164). NOT a REMOVE.	review	amend	
M-CLS-039	C-CLS-161	equal	U09.fingerprint kind=effect effect=head_switched matches SIDE U09_fingerprint exactly.	review	confirm	
M-CLS-087	C-CLS-161	instance	Instantiates EffectSide constructor U09_fingerprint.	review	confirm	
M-CLS-040	C-CLS-162	equal	U09.discharged_by any_of{report_ref, observed_read} matches SIDE U09_discharged_by: effects=observed_read,report_ref exactly.	review	confirm	
M-CLS-088	C-CLS-162	instance	Instantiates EffectSide constructor U09_discharged_by.	review	confirm	
M-LAW-067	C-CLS-163	instance	AMENDED: not carriage -- a bare `session_id` subject is the implementation of a STATED law: 'A licence is scoped to its clause and session -- one observed guard licenses later matching calls for that clause anywhere in the same session, not just against the same file, branch, or command' (README:162-164). NOT a REMOVE.	review	amend	
M-CLS-041	C-CLS-164	equal	U10.fingerprint kind=effect effect=report_null matches SIDE U10_fingerprint exactly.	review	confirm	
M-CLS-089	C-CLS-164	instance	Instantiates EffectSide constructor U10_fingerprint.	review	confirm	
M-CLS-042	C-CLS-165	equal	U10.discharged_by any_of{effect report_structured, tool-enum Read} matches SIDE U10_discharged_by: class=composed closure=host exactly.	review	confirm	
M-CLS-043	C-CLS-165	instance	Branch 0 (effect report_structured) matches BRANCH U10_discharged_by_branch0 exactly.	review	confirm	
M-CLS-044	C-CLS-165	instance	Branch 1 (tool-enum Read) matches BRANCH U10_discharged_by_branch1 exactly.	review	confirm	
M-CLS-090	C-CLS-165	instance	Branch 0 instantiates EffectSide constructor U10_discharged_by_branch0.	review	confirm	
M-LAW-007	C-CLS-166	near	AMENDED: the softening is wrong. subject_fields returns both surfaces but the extractor resolves the FIRST that is present, and tool_input.file_path exists only on host tool calls, which are not the Bash acts U10's report_null occasion fires on -- so in practice it reads the raw command, with the same Theorem 1 exposure and the same OPEN fail direction as C-CLS-151 (no operand -> dispatch abstains, clauses.py:711-736). CODE should move.	review	amend	
M-CLS-045	C-CLS-167	equal	U12.fingerprint kind=effect effect=files_changed matches SIDE U12_fingerprint exactly.	review	confirm	
M-CLS-091	C-CLS-167	instance	Instantiates EffectSide constructor U12_fingerprint.	review	confirm	
M-CLS-046	C-CLS-168	equal	U12.discharged_by any_of{tool-enum Grep, tool-enum Read, effect report_paths} matches SIDE U12_discharged_by: class=composed closure=host exactly.	review	confirm	
M-CLS-047	C-CLS-168	instance	Branch 0 (tool-enum Grep) matches BRANCH U12_discharged_by_branch0 exactly.	review	confirm	
M-CLS-048	C-CLS-168	instance	Branch 1 (tool-enum Read) matches BRANCH U12_discharged_by_branch1 exactly.	review	confirm	
M-CLS-049	C-CLS-168	instance	Branch 2 (effect report_paths) matches BRANCH U12_discharged_by_branch2 exactly.	review	confirm	
M-CLS-092	C-CLS-168	instance	Branch 2 instantiates EffectSide constructor U12_discharged_by_branch2.	review	confirm	
M-LAW-017	C-CLS-169	instance	U12.subject is keyed on effect=files_changed, one of the KEYABLE_EFFECTS.	review	confirm	
M-CLS-050	C-CLS-170	equal	U13.fingerprint kind=effect effect=files_changed matches SIDE U13_fingerprint exactly.	review	confirm	
M-CLS-093	C-CLS-170	instance	Instantiates EffectSide constructor U13_fingerprint.	review	confirm	
M-CLS-051	C-CLS-171	equal	U13.discharged_by any_of{tool-enum Read, effect report_paths} matches SIDE U13_discharged_by: class=composed closure=host exactly.	review	confirm	
M-CLS-052	C-CLS-171	instance	Branch 0 (tool-enum Read) matches BRANCH U13_discharged_by_branch0 exactly.	review	confirm	
M-CLS-053	C-CLS-171	instance	Branch 1 (effect report_paths) matches BRANCH U13_discharged_by_branch1 exactly.	review	confirm	
M-CLS-094	C-CLS-171	instance	Branch 1 instantiates EffectSide constructor U13_discharged_by_branch1.	review	confirm	
M-LAW-017	C-CLS-172	instance	U13.subject is keyed on effect=files_changed, one of the KEYABLE_EFFECTS.	review	confirm	
M-CLS-054	C-CLS-173	equal	U19.fingerprint kind=effect effect=files_changed matches SIDE U19_fingerprint exactly.	review	confirm	
M-CLS-095	C-CLS-173	instance	Instantiates EffectSide constructor U19_fingerprint.	review	confirm	
M-CLS-055	C-CLS-174	equal	U19.discharged_by any_of{tool-enum Grep, tool-enum Read, effect report_paths} matches SIDE U19_discharged_by: class=composed closure=host exactly.	review	confirm	
M-CLS-056	C-CLS-174	instance	Branch 0 (tool-enum Grep) matches BRANCH U19_discharged_by_branch0 exactly.	review	confirm	
M-CLS-057	C-CLS-174	instance	Branch 1 (tool-enum Read) matches BRANCH U19_discharged_by_branch1 exactly.	review	confirm	
M-CLS-058	C-CLS-174	instance	Branch 2 (effect report_paths) matches BRANCH U19_discharged_by_branch2 exactly.	review	confirm	
M-CLS-096	C-CLS-174	instance	Branch 2 instantiates EffectSide constructor U19_discharged_by_branch2.	review	confirm	
M-LAW-017	C-CLS-175	instance	U19.subject is keyed on effect=files_changed, one of the KEYABLE_EFFECTS.	review	confirm	
M-CLS-059	C-CLS-176	equal	U20.fingerprint any_of{files_removed, head_reset} matches SIDE U20_fingerprint: effects=files_removed,head_reset exactly (single distinct branch class keeps it classified 'effect').	review	confirm	
M-CLS-097	C-CLS-176	instance	Instantiates EffectSide constructor U20_fingerprint.	review	confirm	
M-CLS-060	C-CLS-177	equal	U20.discharged_by any_of{report_pass, report_fail} matches SIDE U20_discharged_by: effects=report_fail,report_pass exactly.	review	confirm	
M-CLS-098	C-CLS-177	instance	Instantiates EffectSide constructor U20_discharged_by.	review	confirm	
M-LAW-067	C-CLS-178	instance	AMENDED: not carriage -- a bare `session_id` subject is the implementation of a STATED law: 'A licence is scoped to its clause and session -- one observed guard licenses later matching calls for that clause anywhere in the same session, not just against the same file, branch, or command' (README:162-164). NOT a REMOVE.	review	amend	
M-CLS-061	C-CLS-179	equal	U24.fingerprint kind=effect effect=net_out matches SIDE U24_fingerprint exactly.	review	confirm	
M-CLS-099	C-CLS-179	instance	Instantiates EffectSide constructor U24_fingerprint.	review	confirm	
M-CLS-062	C-CLS-180	equal	U24.discharged_by kind=effect effect=report_nowarn matches SIDE U24_discharged_by exactly.	review	confirm	
M-CLS-100	C-CLS-180	instance	Instantiates EffectSide constructor U24_discharged_by.	review	confirm	
M-LAW-067	C-CLS-181	instance	AMENDED: not carriage -- a bare `session_id` subject is the implementation of a STATED law: 'A licence is scoped to its clause and session -- one observed guard licenses later matching calls for that clause anywhere in the same session, not just against the same file, branch, or command' (README:162-164). NOT a REMOVE.	review	amend	
M-CLS-063	C-CLS-182	equal	U25.fingerprint kind=effect effect=report_clean matches SIDE U25_fingerprint exactly.	review	confirm	
M-CLS-101	C-CLS-182	instance	Instantiates EffectSide constructor U25_fingerprint.	review	confirm	
M-CLS-064	C-CLS-183	equal	U25.discharged_by kind=effect effect=report_fail matches SIDE U25_discharged_by exactly.	review	confirm	
M-CLS-102	C-CLS-183	instance	Instantiates EffectSide constructor U25_discharged_by.	review	confirm	
M-LAW-067	C-CLS-184	instance	AMENDED: not carriage -- a bare `session_id` subject is the implementation of a STATED law: 'A licence is scoped to its clause and session -- one observed guard licenses later matching calls for that clause anywhere in the same session, not just against the same file, branch, or command' (README:162-164). NOT a REMOVE.	review	amend	
